$begin 'SolutionData'
	Type='InputCurrent'
	$begin 'Data'
		Datum(Dependent=0, Independent=13.058189)
		Datum(Dependent=30, Independent=13.036905)
		Datum(Dependent=60, Independent=13.014776)
		Datum(Dependent=90, Independent=12.991753)
		Datum(Dependent=120, Independent=12.967782)
		Datum(Dependent=150, Independent=12.942838)
		Datum(Dependent=180, Independent=12.916885)
		Datum(Dependent=210, Independent=12.889799)
		Datum(Dependent=240, Independent=12.861506)
		Datum(Dependent=270, Independent=12.831928)
		Datum(Dependent=300, Independent=12.800977)
		Datum(Dependent=330, Independent=12.768558)
		Datum(Dependent=360, Independent=12.734568)
		Datum(Dependent=390, Independent=12.698893)
		Datum(Dependent=420, Independent=12.66141)
		Datum(Dependent=450, Independent=12.621982)
		Datum(Dependent=480, Independent=12.580455)
		Datum(Dependent=510, Independent=12.536665)
		Datum(Dependent=540, Independent=12.490427)
		Datum(Dependent=570, Independent=12.441534)
		Datum(Dependent=600, Independent=12.389756)
		Datum(Dependent=630, Independent=12.33484)
		Datum(Dependent=660, Independent=12.276496)
		Datum(Dependent=675, Independent=12.24594)
		Datum(Dependent=690, Independent=12.214403)
		Datum(Dependent=705, Independent=12.181838)
		Datum(Dependent=720, Independent=12.148197)
		Datum(Dependent=735, Independent=12.113464)
		Datum(Dependent=750, Independent=12.077552)
		Datum(Dependent=765, Independent=12.04039)
		Datum(Dependent=780, Independent=12.001915)
		Datum(Dependent=795, Independent=11.962056)
		Datum(Dependent=810, Independent=11.92074)
		Datum(Dependent=825, Independent=11.877887)
		Datum(Dependent=840, Independent=11.833413)
		Datum(Dependent=855, Independent=11.787224)
		Datum(Dependent=870, Independent=11.739225)
		Datum(Dependent=885, Independent=11.689307)
		Datum(Dependent=900, Independent=11.637358)
		Datum(Dependent=915, Independent=11.583253)
		Datum(Dependent=930, Independent=11.52686)
		Datum(Dependent=945, Independent=11.468034)
		Datum(Dependent=960, Independent=11.40662)
		Datum(Dependent=975, Independent=11.342447)
		Datum(Dependent=990, Independent=11.275331)
		Datum(Dependent=1005, Independent=11.205072)
		Datum(Dependent=1020, Independent=11.131451)
		Datum(Dependent=1035, Independent=11.054229)
		Datum(Dependent=1050, Independent=10.973145)
		Datum(Dependent=1065, Independent=10.887913)
		Datum(Dependent=1080, Independent=10.79822)
		Datum(Dependent=1095, Independent=10.703721)
		Datum(Dependent=1110, Independent=10.604038)
		Datum(Dependent=1125, Independent=10.498754)
		Datum(Dependent=1140, Independent=10.387407)
		Datum(Dependent=1155, Independent=10.269491)
		Datum(Dependent=1170, Independent=10.144443)
		Datum(Dependent=1185, Independent=10.011642)
		Datum(Dependent=1200, Independent=9.870400999999999)
		Datum(Dependent=1215, Independent=9.719961)
		Datum(Dependent=1230, Independent=9.559483)
		Datum(Dependent=1245, Independent=9.388043)
		Datum(Dependent=1260, Independent=9.20463)
		Datum(Dependent=1275, Independent=9.008141)
		Datum(Dependent=1290, Independent=8.797390999999999)
		Datum(Dependent=1305, Independent=8.57113)
		Datum(Dependent=1320, Independent=8.32808)
		Datum(Dependent=1335, Independent=8.066993)
		Datum(Dependent=1350, Independent=7.786685)
		Datum(Dependent=1365, Independent=7.486643)
		Datum(Dependent=1380, Independent=7.167054)
		Datum(Dependent=1387.5, Independent=7.00038)
		Datum(Dependent=1395, Independent=6.829645)
		Datum(Dependent=1402.5, Independent=6.655506)
		Datum(Dependent=1410, Independent=6.478916)
		Datum(Dependent=1417.5, Independent=6.301218)
		Datum(Dependent=1425, Independent=6.124264)
		Datum(Dependent=1432.5, Independent=5.950569)
		Datum(Dependent=1440, Independent=5.783492)
		Datum(Dependent=1447.5, Independent=5.627459)
		Datum(Dependent=1455, Independent=5.488181)
		Datum(Dependent=1458, Independent=5.438723)
		Datum(Dependent=1461, Independent=5.393615)
		Datum(Dependent=1464, Independent=5.353432)
		Datum(Dependent=1467, Independent=5.318791)
		Datum(Dependent=1470, Independent=5.290349)
		Datum(Dependent=1473, Independent=5.268799)
		Datum(Dependent=1476, Independent=5.254865)
		Datum(Dependent=1479, Independent=5.249297)
		Datum(Dependent=1482, Independent=5.252862)
		Datum(Dependent=1485, Independent=5.266338)
		Datum(Dependent=1486.5, Independent=5.277034)
		Datum(Dependent=1488, Independent=5.290498)
		Datum(Dependent=1489.5, Independent=5.306823)
		Datum(Dependent=1491, Independent=5.326102)
		Datum(Dependent=1492.5, Independent=5.348427)
		Datum(Dependent=1494, Independent=5.373887)
		Datum(Dependent=1495.5, Independent=5.402568)
		Datum(Dependent=1497, Independent=5.434553)
		Datum(Dependent=1498.5, Independent=5.469922)
		Datum(Dependent=1500, Independent=7.393353)
	$end 'Data'
$end 'SolutionData'
